# Mvir[M_sun/h] sigma(M,0) sigma(0.5M,0) z D(z) D(z_f,peak) c_vir_sim c_vir_eps c_vir_eps2
2.414000e+13 1.255014 1.426049 0.0000 1.000000 0.673186 7.861864 8.774281 7.614548
2.414000e+13 1.255014 1.426049 0.0000 1.000000 0.673186 7.861864 8.774281 7.614548
2.400000e+13 1.256401 1.427533 0.0000 1.000000 0.672994 7.866958 8.780965 7.619495
2.367000e+13 1.259707 1.431067 0.0000 1.000000 0.672541 7.879114 8.796908 7.631287
2.309000e+13 1.265642 1.437411 0.0000 1.000000 0.671729 7.900915 8.825514 7.652441
2.308000e+13 1.265746 1.437522 0.0000 1.000000 0.671715 7.901298 8.826016 7.652811
2.281000e+13 1.268567 1.440536 0.0000 1.000000 0.671331 7.911659 8.839611 7.662860
2.267000e+13 1.270044 1.442114 0.0000 1.000000 0.671130 7.917081 8.846727 7.668118
2.254000e+13 1.271424 1.443589 0.0000 1.000000 0.670942 7.922141 8.853372 7.673028
2.218000e+13 1.275293 1.447723 0.0000 1.000000 0.670418 7.936327 8.872000 7.686790
2.182000e+13 1.279232 1.451931 0.0000 1.000000 0.669885 7.950761 8.890960 7.700793
2.163000e+13 1.281340 1.454182 0.0000 1.000000 0.669601 7.958487 8.901107 7.708283
2.159000e+13 1.281786 1.454659 0.0000 1.000000 0.669541 7.960116 8.903250 7.709867
2.158000e+13 1.281898 1.454778 0.0000 1.000000 0.669526 7.960531 8.903792 7.710264
2.141000e+13 1.283806 1.456816 0.0000 1.000000 0.669269 7.967515 8.912970 7.717041
2.137000e+13 1.284257 1.457298 0.0000 1.000000 0.669208 7.969164 8.915138 7.718641
2.119000e+13 1.286300 1.459480 0.0000 1.000000 0.668934 7.976640 8.924963 7.725892
2.087000e+13 1.289979 1.463409 0.0000 1.000000 0.668440 7.990095 8.942651 7.738944
2.078000e+13 1.291025 1.464526 0.0000 1.000000 0.668300 7.993919 8.947679 7.742654
2.069000e+13 1.292076 1.465648 0.0000 1.000000 0.668160 7.997762 8.952732 7.746380
2.052000e+13 1.294075 1.467782 0.0000 1.000000 0.667893 8.005070 8.962341 7.753468
2.019000e+13 1.298007 1.471980 0.0000 1.000000 0.667369 8.019431 8.981231 7.767395
2.016000e+13 1.298368 1.472366 0.0000 1.000000 0.667320 8.020745 8.982961 7.768673
2.005000e+13 1.299697 1.473784 0.0000 1.000000 0.667144 8.025602 8.989348 7.773380
1.964000e+13 1.304721 1.479146 0.0000 1.000000 0.666478 8.043938 9.013474 7.791159
1.961000e+13 1.305093 1.479543 0.0000 1.000000 0.666429 8.045295 9.015260 7.792474
1.934000e+13 1.308471 1.483147 0.0000 1.000000 0.665983 8.057618 9.031478 7.804420
1.924000e+13 1.309735 1.484496 0.0000 1.000000 0.665816 8.062224 9.037543 7.808888
1.924000e+13 1.309735 1.484496 0.0000 1.000000 0.665816 8.062224 9.037543 7.808888
1.918000e+13 1.310497 1.485309 0.0000 1.000000 0.665716 8.065002 9.041199 7.811581
1.915000e+13 1.310879 1.485717 0.0000 1.000000 0.665665 8.066391 9.043030 7.812932
1.913000e+13 1.311134 1.485989 0.0000 1.000000 0.665631 8.067321 9.044254 7.813833
1.910000e+13 1.311517 1.486398 0.0000 1.000000 0.665581 8.068714 9.046089 7.815185
1.907000e+13 1.311901 1.486807 0.0000 1.000000 0.665531 8.070118 9.047935 7.816543
1.907000e+13 1.311901 1.486807 0.0000 1.000000 0.665531 8.070118 9.047935 7.816543
1.886000e+13 1.314606 1.489692 0.0000 1.000000 0.665176 8.079978 9.060916 7.826098
1.861000e+13 1.317869 1.493174 0.0000 1.000000 0.664747 8.091850 9.076558 7.837616
1.844000e+13 1.320116 1.495570 0.0000 1.000000 0.664453 8.100033 9.087335 7.845544
1.835000e+13 1.321314 1.496848 0.0000 1.000000 0.664296 8.104390 9.093076 7.849768
1.805000e+13 1.325357 1.501160 0.0000 1.000000 0.663769 8.119092 9.112451 7.864024
1.805000e+13 1.325357 1.501160 0.0000 1.000000 0.663769 8.119092 9.112451 7.864024
1.797000e+13 1.326447 1.502323 0.0000 1.000000 0.663626 8.123050 9.117670 7.867865
1.786000e+13 1.327956 1.503931 0.0000 1.000000 0.663431 8.128543 9.124905 7.873184
1.772000e+13 1.329890 1.505993 0.0000 1.000000 0.663180 8.135571 9.134170 7.879994
1.771000e+13 1.330029 1.506141 0.0000 1.000000 0.663162 8.136077 9.134837 7.880485
1.760000e+13 1.331561 1.507775 0.0000 1.000000 0.662963 8.141638 9.142170 7.885876
1.727000e+13 1.336222 1.512744 0.0000 1.000000 0.662359 8.158560 9.164486 7.902282
1.725000e+13 1.336508 1.513048 0.0000 1.000000 0.662323 8.159604 9.165860 7.903290
1.725000e+13 1.336508 1.513048 0.0000 1.000000 0.662323 8.159604 9.165860 7.903290
1.717000e+13 1.337654 1.514270 0.0000 1.000000 0.662175 8.163759 9.171342 7.907317
1.717000e+13 1.337654 1.514270 0.0000 1.000000 0.662175 8.163759 9.171342 7.907317
1.689000e+13 1.341713 1.518596 0.0000 1.000000 0.661652 8.178484 9.190767 7.921588
1.688000e+13 1.341859 1.518752 0.0000 1.000000 0.661633 8.179011 9.191463 7.922100
1.676000e+13 1.343622 1.520630 0.0000 1.000000 0.661407 8.185409 9.199902 7.928293
1.670000e+13 1.344509 1.521576 0.0000 1.000000 0.661292 8.188618 9.204140 7.931412
1.646000e+13 1.348091 1.525393 0.0000 1.000000 0.660833 8.201597 9.221270 7.943989
1.630000e+13 1.350511 1.527972 0.0000 1.000000 0.660523 8.210357 9.232837 7.952481
1.622000e+13 1.351731 1.529271 0.0000 1.000000 0.660368 8.214780 9.238673 7.956762
1.615000e+13 1.352804 1.530414 0.0000 1.000000 0.660231 8.218665 9.243802 7.960528
1.591000e+13 1.356521 1.534374 0.0000 1.000000 0.659757 8.232113 9.261561 7.973560
1.586000e+13 1.357303 1.535207 0.0000 1.000000 0.659657 8.234941 9.265297 7.976301
1.580000e+13 1.358245 1.536210 0.0000 1.000000 0.659538 8.238351 9.269799 7.979602
1.580000e+13 1.358245 1.536210 0.0000 1.000000 0.659538 8.238351 9.269799 7.979602
1.575000e+13 1.359033 1.537050 0.0000 1.000000 0.659437 8.241195 9.273560 7.982363
1.561000e+13 1.361254 1.539416 0.0000 1.000000 0.659155 8.249222 9.284165 7.990143
1.540000e+13 1.364628 1.543008 0.0000 1.000000 0.658729 8.261423 9.300281 8.001957
1.540000e+13 1.364628 1.543008 0.0000 1.000000 0.658729 8.261423 9.300281 8.001957
1.538000e+13 1.364952 1.543353 0.0000 1.000000 0.658688 8.262593 9.301828 8.003091
1.538000e+13 1.364952 1.543353 0.0000 1.000000 0.658688 8.262593 9.301828 8.003091
1.534000e+13 1.365601 1.544044 0.0000 1.000000 0.658606 8.264938 9.304927 8.005364
1.529000e+13 1.366415 1.544911 0.0000 1.000000 0.658503 8.267877 9.308811 8.008210
1.522000e+13 1.367559 1.546130 0.0000 1.000000 0.658358 8.272002 9.314267 8.012212
1.503000e+13 1.370696 1.549469 0.0000 1.000000 0.657963 8.283335 9.329243 8.023186
1.499000e+13 1.371361 1.550178 0.0000 1.000000 0.657878 8.285728 9.332410 8.025509
1.487000e+13 1.373370 1.552317 0.0000 1.000000 0.657626 8.292975 9.341993 8.032533
1.482000e+13 1.374213 1.553213 0.0000 1.000000 0.657521 8.296027 9.346022 8.035480
1.463000e+13 1.377442 1.556651 0.0000 1.000000 0.657115 8.307666 9.361417 8.046758
1.460000e+13 1.377956 1.557198 0.0000 1.000000 0.657051 8.309519 9.363869 8.048553
1.458000e+13 1.378300 1.557564 0.0000 1.000000 0.657008 8.310761 9.365510 8.049757
1.450000e+13 1.379678 1.559031 0.0000 1.000000 0.656835 8.315725 9.372078 8.054567
1.430000e+13 1.383162 1.562739 0.0000 1.000000 0.656400 8.328278 9.388684 8.066727
1.409000e+13 1.386877 1.566692 0.0000 1.000000 0.655937 8.341658 9.406388 8.079684
1.398000e+13 1.388848 1.568789 0.0000 1.000000 0.655692 8.348754 9.415779 8.086557
1.391000e+13 1.390111 1.570133 0.0000 1.000000 0.655535 8.353297 9.421793 8.090959
1.391000e+13 1.390111 1.570133 0.0000 1.000000 0.655535 8.353297 9.421793 8.090959
1.390000e+13 1.390292 1.570325 0.0000 1.000000 0.655513 8.353953 9.422659 8.091589
1.375000e+13 1.393023 1.573232 0.0000 1.000000 0.655174 8.363766 9.435655 8.101102
1.372000e+13 1.393573 1.573817 0.0000 1.000000 0.655106 8.365745 9.438275 8.103016
1.368000e+13 1.394309 1.574600 0.0000 1.000000 0.655014 8.368391 9.441779 8.105582
1.367000e+13 1.394493 1.574796 0.0000 1.000000 0.654991 8.369051 9.442653 8.106221
1.366000e+13 1.394678 1.574992 0.0000 1.000000 0.654969 8.369722 9.443539 8.106866
1.351000e+13 1.397462 1.577954 0.0000 1.000000 0.654625 8.379726 9.456788 8.116557
1.348000e+13 1.398023 1.578551 0.0000 1.000000 0.654555 8.381740 9.459456 8.118510
1.345000e+13 1.398586 1.579149 0.0000 1.000000 0.654486 8.383769 9.462140 8.120473
1.338000e+13 1.399903 1.580550 0.0000 1.000000 0.654324 8.388499 9.468406 8.125053
1.330000e+13 1.401418 1.582161 0.0000 1.000000 0.654137 8.393944 9.475617 8.130324
1.328000e+13 1.401798 1.582566 0.0000 1.000000 0.654090 8.395302 9.477420 8.131644
1.326000e+13 1.402179 1.582971 0.0000 1.000000 0.654043 8.396672 9.479234 8.132970
1.318000e+13 1.403709 1.584598 0.0000 1.000000 0.653855 8.402167 9.486513 8.138290
1.317000e+13 1.403901 1.584802 0.0000 1.000000 0.653832 8.402858 9.487427 8.138956
1.307000e+13 1.405830 1.586853 0.0000 1.000000 0.653595 8.409785 9.496604 8.145664
1.304000e+13 1.406411 1.587472 0.0000 1.000000 0.653523 8.411861 9.499360 8.147681
1.292000e+13 1.408753 1.589961 0.0000 1.000000 0.653237 8.420274 9.510504 8.155822
1.284000e+13 1.410327 1.591635 0.0000 1.000000 0.653044 8.425917 9.517985 8.161287
1.281000e+13 1.410920 1.592265 0.0000 1.000000 0.652972 8.428048 9.520806 8.163347
1.277000e+13 1.411713 1.593109 0.0000 1.000000 0.652874 8.430885 9.524571 8.166099
1.250000e+13 1.417139 1.598877 0.0000 1.000000 0.652212 8.450335 9.550357 8.184932
1.242000e+13 1.418771 1.600612 0.0000 1.000000 0.652014 8.456180 9.558108 8.190590
1.235000e+13 1.420208 1.602140 0.0000 1.000000 0.651839 8.461322 9.564930 8.195571
1.235000e+13 1.420208 1.602140 0.0000 1.000000 0.651839 8.461322 9.564930 8.195571
1.219000e+13 1.423528 1.605668 0.0000 1.000000 0.651436 8.473212 9.580699 8.207080
1.219000e+13 1.423528 1.605668 0.0000 1.000000 0.651436 8.473212 9.580699 8.207080
1.216000e+13 1.424156 1.606335 0.0000 1.000000 0.651360 8.475463 9.583683 8.209256
1.214000e+13 1.424575 1.606781 0.0000 1.000000 0.651309 8.476957 9.585668 8.210706
1.210000e+13 1.425416 1.607675 0.0000 1.000000 0.651207 8.479964 9.589659 8.213619
1.210000e+13 1.425416 1.607675 0.0000 1.000000 0.651207 8.479964 9.589659 8.213619
1.209000e+13 1.425627 1.607899 0.0000 1.000000 0.651182 8.480721 9.590662 8.214351
1.207000e+13 1.426049 1.608348 0.0000 1.000000 0.651130 8.482227 9.592662 8.215811
1.182000e+13 1.431391 1.614024 0.0000 1.000000 0.650485 8.501333 9.618016 8.234308
1.181000e+13 1.431607 1.614253 0.0000 1.000000 0.650460 8.502109 9.619043 8.235055
1.181000e+13 1.431607 1.614253 0.0000 1.000000 0.650460 8.502109 9.619043 8.235055
1.180000e+13 1.431823 1.614483 0.0000 1.000000 0.650433 8.502878 9.620065 8.235800
1.177000e+13 1.432474 1.615174 0.0000 1.000000 0.650355 8.505209 9.623158 8.238054
1.176000e+13 1.432691 1.615405 0.0000 1.000000 0.650329 8.505982 9.624184 8.238806
1.166000e+13 1.434875 1.617725 0.0000 1.000000 0.650066 8.513788 9.634546 8.246361
1.156000e+13 1.437078 1.620066 0.0000 1.000000 0.649801 8.521653 9.644990 8.253975
1.155000e+13 1.437300 1.620301 0.0000 1.000000 0.649775 8.522451 9.646047 8.254745
1.145000e+13 1.439527 1.622667 0.0000 1.000000 0.649508 8.530401 9.656604 8.262441
1.139000e+13 1.440873 1.624097 0.0000 1.000000 0.649346 8.535204 9.662983 8.267092
1.132000e+13 1.442454 1.625776 0.0000 1.000000 0.649157 8.540848 9.670479 8.272555
1.131000e+13 1.442681 1.626017 0.0000 1.000000 0.649130 8.541659 9.671555 8.273341
1.104000e+13 1.448885 1.632606 0.0000 1.000000 0.648390 8.563784 9.700949 8.294754
1.099000e+13 1.450052 1.633845 0.0000 1.000000 0.648251 8.567945 9.706478 8.298781
1.097000e+13 1.450520 1.634343 0.0000 1.000000 0.648195 8.569605 9.708688 8.300393
1.096000e+13 1.450755 1.634592 0.0000 1.000000 0.648167 8.570447 9.709804 8.301206
1.095000e+13 1.450990 1.634841 0.0000 1.000000 0.648140 8.571288 9.710920 8.302016
1.095000e+13 1.450990 1.634841 0.0000 1.000000 0.648140 8.571288 9.710920 8.302016
1.086000e+13 1.453113 1.637096 0.0000 1.000000 0.647887 8.578847 9.720968 8.309335
1.065000e+13 1.458144 1.642438 0.0000 1.000000 0.647290 8.596757 9.744780 8.326672
1.061000e+13 1.459115 1.643468 0.0000 1.000000 0.647176 8.600219 9.749380 8.330019
1.059000e+13 1.459602 1.643985 0.0000 1.000000 0.647118 8.601952 9.751684 8.331697
1.044000e+13 1.463285 1.647894 0.0000 1.000000 0.646684 8.615059 9.769112 8.344376
1.043000e+13 1.463533 1.648157 0.0000 1.000000 0.646655 8.615943 9.770286 8.345231
1.042000e+13 1.463781 1.648420 0.0000 1.000000 0.646626 8.616827 9.771461 8.346084
1.040000e+13 1.464277 1.648947 0.0000 1.000000 0.646567 8.618586 9.773804 8.347790
1.039000e+13 1.464526 1.649211 0.0000 1.000000 0.646538 8.619474 9.774983 8.348649
1.039000e+13 1.464526 1.649211 0.0000 1.000000 0.646538 8.619474 9.774983 8.348649
1.037000e+13 1.465024 1.649740 0.0000 1.000000 0.646479 8.621242 9.777336 8.350363
1.036000e+13 1.465273 1.650005 0.0000 1.000000 0.646449 8.622122 9.778509 8.351217
1.032000e+13 1.466273 1.651066 0.0000 1.000000 0.646332 8.625680 9.783240 8.354658
1.022000e+13 1.468793 1.653740 0.0000 1.000000 0.646036 8.634640 9.795159 8.363327
1.017000e+13 1.470063 1.655087 0.0000 1.000000 0.645887 8.639158 9.801168 8.367694
1.014000e+13 1.470828 1.655899 0.0000 1.000000 0.645797 8.641875 9.804783 8.370323
1.014000e+13 1.470828 1.655899 0.0000 1.000000 0.645797 8.641875 9.804783 8.370323
1.004000e+13 1.473396 1.658625 0.0000 1.000000 0.645496 8.650989 9.816914 8.379147
1.004000e+13 1.473396 1.658625 0.0000 1.000000 0.645496 8.650989 9.816914 8.379147
1.002000e+13 1.473913 1.659173 0.0000 1.000000 0.645436 8.652829 9.819361 8.380923
9.996000e+12 1.474535 1.659833 0.0000 1.000000 0.645363 8.655037 9.822300 8.383060
9.983000e+12 1.474873 1.660192 0.0000 1.000000 0.645323 8.656235 9.823895 8.384223
9.977000e+12 1.475029 1.660357 0.0000 1.000000 0.645305 8.656792 9.824636 8.384759
9.956000e+12 1.475575 1.660937 0.0000 1.000000 0.645241 8.658726 9.827211 8.386633
9.876000e+12 1.477669 1.663159 0.0000 1.000000 0.644996 8.666156 9.837103 8.393828
9.855000e+12 1.478222 1.663745 0.0000 1.000000 0.644932 8.668124 9.839719 8.395725
9.849000e+12 1.478380 1.663913 0.0000 1.000000 0.644914 8.668681 9.840463 8.396268
9.847000e+12 1.478433 1.663969 0.0000 1.000000 0.644907 8.668871 9.840715 8.396450
9.843000e+12 1.478538 1.664081 0.0000 1.000000 0.644895 8.669239 9.841207 8.396809
9.799000e+12 1.479702 1.665316 0.0000 1.000000 0.644759 8.673368 9.846705 8.400804
9.787000e+12 1.480021 1.665653 0.0000 1.000000 0.644723 8.674511 9.848220 8.401902
9.783000e+12 1.480127 1.665766 0.0000 1.000000 0.644710 8.674883 9.848717 8.402265
9.783000e+12 1.480127 1.665766 0.0000 1.000000 0.644710 8.674883 9.848717 8.402265
9.758000e+12 1.480792 1.666472 0.0000 1.000000 0.644632 8.677238 9.851855 8.404544
9.708000e+12 1.482127 1.667888 0.0000 1.000000 0.644477 8.681974 9.858160 8.409125
9.667000e+12 1.483228 1.669056 0.0000 1.000000 0.644349 8.685878 9.863359 8.412901
9.648000e+12 1.483740 1.669599 0.0000 1.000000 0.644289 8.687694 9.865777 8.414658
9.638000e+12 1.484010 1.669885 0.0000 1.000000 0.644258 8.688654 9.867054 8.415587
9.626000e+12 1.484334 1.670229 0.0000 1.000000 0.644220 8.689800 9.868582 8.416695
9.551000e+12 1.486370 1.672389 0.0000 1.000000 0.643984 8.697014 9.878191 8.423677
9.535000e+12 1.486807 1.672852 0.0000 1.000000 0.643933 8.698566 9.880256 8.425177
9.530000e+12 1.486944 1.672997 0.0000 1.000000 0.643918 8.699054 9.880905 8.425646
9.493000e+12 1.487957 1.674072 0.0000 1.000000 0.643800 8.702639 9.885682 8.429120
9.489000e+12 1.488067 1.674189 0.0000 1.000000 0.643787 8.703027 9.886200 8.429498
9.479000e+12 1.488342 1.674480 0.0000 1.000000 0.643755 8.704006 9.887501 8.430440
9.473000e+12 1.488507 1.674655 0.0000 1.000000 0.643736 8.704591 9.888280 8.431006
9.464000e+12 1.488754 1.674918 0.0000 1.000000 0.643707 8.705458 9.889439 8.431850
9.454000e+12 1.489030 1.675210 0.0000 1.000000 0.643676 8.706441 9.890746 8.432799
9.450000e+12 1.489140 1.675327 0.0000 1.000000 0.643663 8.706828 9.891263 8.433174
9.421000e+12 1.489941 1.676177 0.0000 1.000000 0.643570 8.709662 9.895040 8.435919
9.353000e+12 1.491831 1.678181 0.0000 1.000000 0.643351 8.716358 9.903960 8.442393
9.340000e+12 1.492194 1.678566 0.0000 1.000000 0.643309 8.717643 9.905672 8.443637
9.297000e+12 1.493398 1.679843 0.0000 1.000000 0.643170 8.721904 9.911351 8.447760
9.249000e+12 1.494750 1.681276 0.0000 1.000000 0.643014 8.726695 9.917732 8.452392
9.233000e+12 1.495202 1.681755 0.0000 1.000000 0.642962 8.728297 9.919866 8.453936
9.206000e+12 1.495967 1.682567 0.0000 1.000000 0.642874 8.730998 9.923469 8.456557
9.204000e+12 1.496024 1.682627 0.0000 1.000000 0.642867 8.731204 9.923740 8.456753
9.189000e+12 1.496450 1.683079 0.0000 1.000000 0.642818 8.732709 9.925747 8.458210
9.148000e+12 1.497619 1.684318 0.0000 1.000000 0.642684 8.736849 9.931263 8.462212
9.038000e+12 1.500783 1.687673 0.0000 1.000000 0.642320 8.748037 9.946178 8.473037
8.873000e+12 1.505609 1.692789 0.0000 1.000000 0.641766 8.765097 9.968923 8.489536
8.745000e+12 1.509420 1.696829 0.0000 1.000000 0.641330 8.778556 9.986874 8.502556
8.745000e+12 1.509420 1.696829 0.0000 1.000000 0.641330 8.778556 9.986874 8.502556
8.726000e+12 1.509991 1.697434 0.0000 1.000000 0.641265 8.780574 9.989565 8.504506
8.656000e+12 1.512106 1.699676 0.0000 1.000000 0.641023 8.788039 9.999523 8.511728
8.646000e+12 1.512409 1.699998 0.0000 1.000000 0.640988 8.789102 10.000945 8.512762
8.621000e+12 1.513170 1.700804 0.0000 1.000000 0.640902 8.791792 10.004531 8.515359
8.606000e+12 1.513628 1.701289 0.0000 1.000000 0.640850 8.793411 10.006690 8.516923
8.600000e+12 1.513811 1.701483 0.0000 1.000000 0.640829 8.794056 10.007551 8.517547
8.592000e+12 1.514056 1.701743 0.0000 1.000000 0.640801 8.794918 10.008703 8.518384
8.584000e+12 1.514301 1.702002 0.0000 1.000000 0.640773 8.795788 10.009860 8.519221
8.476000e+12 1.517632 1.705532 0.0000 1.000000 0.640394 8.807538 10.025540 8.530586
8.371000e+12 1.520914 1.709010 0.0000 1.000000 0.640022 8.819108 10.040982 8.541779
8.360000e+12 1.521260 1.709377 0.0000 1.000000 0.639982 8.820325 10.042608 8.542957
8.329000e+12 1.522239 1.710414 0.0000 1.000000 0.639871 8.823778 10.047215 8.546294
8.302000e+12 1.523095 1.711321 0.0000 1.000000 0.639774 8.826794 10.051242 8.549210
8.278000e+12 1.523859 1.712130 0.0000 1.000000 0.639688 8.829490 10.054839 8.551815
8.276000e+12 1.523923 1.712197 0.0000 1.000000 0.639681 8.829721 10.055145 8.552034
8.251000e+12 1.524721 1.713043 0.0000 1.000000 0.639591 8.832529 10.058895 8.554754
8.205000e+12 1.526196 1.714606 0.0000 1.000000 0.639424 8.837722 10.065830 8.559776
8.187000e+12 1.526775 1.715220 0.0000 1.000000 0.639358 8.839757 10.068549 8.561746
8.166000e+12 1.527454 1.715938 0.0000 1.000000 0.639282 8.842158 10.071750 8.564063
8.160000e+12 1.527648 1.716144 0.0000 1.000000 0.639260 8.842837 10.072659 8.564722
8.150000e+12 1.527972 1.716487 0.0000 1.000000 0.639224 8.843980 10.074184 8.565827
8.131000e+12 1.528588 1.717140 0.0000 1.000000 0.639154 8.846146 10.077078 8.567923
8.116000e+12 1.529076 1.717657 0.0000 1.000000 0.639099 8.847863 10.079372 8.569585
8.106000e+12 1.529401 1.718002 0.0000 1.000000 0.639062 8.849002 10.080895 8.570688
8.059000e+12 1.530938 1.719630 0.0000 1.000000 0.638888 8.854413 10.088121 8.575922
8.009000e+12 1.532584 1.721373 0.0000 1.000000 0.638704 8.860210 10.095861 8.581524
8.007000e+12 1.532650 1.721443 0.0000 1.000000 0.638696 8.860441 10.096171 8.581748
8.001000e+12 1.532848 1.721653 0.0000 1.000000 0.638674 8.861136 10.097100 8.582422
7.990000e+12 1.533212 1.722038 0.0000 1.000000 0.638633 8.862421 10.098814 8.583660
7.951000e+12 1.534507 1.723409 0.0000 1.000000 0.638488 8.866982 10.104904 8.588066
7.935000e+12 1.535040 1.723974 0.0000 1.000000 0.638428 8.868853 10.107405 8.589880
7.926000e+12 1.535340 1.724292 0.0000 1.000000 0.638394 8.869906 10.108813 8.590896
7.916000e+12 1.535675 1.724646 0.0000 1.000000 0.638357 8.871090 10.110392 8.592039
7.908000e+12 1.535942 1.724930 0.0000 1.000000 0.638326 8.872020 10.111639 8.592945
7.879000e+12 1.536915 1.725960 0.0000 1.000000 0.638217 8.875446 10.116214 8.596252
7.848000e+12 1.537960 1.727066 0.0000 1.000000 0.638100 8.879126 10.121128 8.599808
7.829000e+12 1.538602 1.727746 0.0000 1.000000 0.638028 8.881382 10.124143 8.601990
7.792000e+12 1.539857 1.729076 0.0000 1.000000 0.637887 8.885786 10.130032 8.606253
7.788000e+12 1.539994 1.729220 0.0000 1.000000 0.637872 8.886276 10.130682 8.606722
7.786000e+12 1.540062 1.729293 0.0000 1.000000 0.637864 8.886507 10.130995 8.606953
7.757000e+12 1.541051 1.730340 0.0000 1.000000 0.637754 8.889986 10.135642 8.610310
7.730000e+12 1.541976 1.731320 0.0000 1.000000 0.637650 8.893232 10.139983 8.613454
7.707000e+12 1.542767 1.732157 0.0000 1.000000 0.637562 8.896016 10.143701 8.616143
7.695000e+12 1.543180 1.732595 0.0000 1.000000 0.637515 8.897462 10.145636 8.617545
7.668000e+12 1.544113 1.733583 0.0000 1.000000 0.637411 8.900739 10.150016 8.620712
